model,rank,feature,shap_value,feature_value
XGBoost-biophysical,1,cdr3_charge,1.1976696252822876,0.0020000000949949
XGBoost-biophysical,1,cdr3_charge,-3.117795944213867,3.0007998943328857
XGBoost-biophysical,1,cdr3_charge,1.351639986038208,-0.9983999729156494
XGBoost-biophysical,1,cdr3_charge,1.4700864553451538,-2.996799945831299
XGBoost-biophysical,1,cdr3_charge,1.1791642904281616,0.0007999999797903
XGBoost-biophysical,1,cdr3_charge,1.08259379863739,0.0024999999441206
XGBoost-biophysical,1,cdr3_charge,-1.6488685607910156,2.0924999713897705
XGBoost-biophysical,1,cdr3_charge,-1.2781717777252195,2.091399908065796
XGBoost-biophysical,1,cdr3_charge,1.4564985036849976,-2.9958999156951904
XGBoost-biophysical,1,cdr3_charge,-3.3534164428710938,3.0013999938964844
XGBoost-biophysical,1,cdr3_charge,1.3770462274551392,-0.9983999729156494
XGBoost-biophysical,1,cdr3_charge,1.2967689037322998,-2.9964001178741455
XGBoost-biophysical,1,cdr3_charge,-3.4429244995117188,5.000100135803223
XGBoost-biophysical,1,cdr3_charge,1.1902765035629272,0.0007999999797903
XGBoost-biophysical,1,cdr3_charge,-2.80924391746521,3.000499963760376
XGBoost-biophysical,1,cdr3_charge,1.3179274797439575,-2.996799945831299
XGBoost-biophysical,1,cdr3_charge,-2.931666851043701,4.000500202178955
XGBoost-biophysical,1,cdr3_charge,1.2700974941253662,0.0015999999595806
XGBoost-biophysical,1,cdr3_charge,-0.6033169031143188,2.000499963760376
XGBoost-biophysical,1,cdr3_charge,-2.9690074920654297,2.273200035095215
XGBoost-biophysical,1,cdr3_charge,1.0908730030059814,0.0020000000949949
XGBoost-biophysical,1,cdr3_charge,1.171994686126709,0.0007999999797903
XGBoost-biophysical,1,cdr3_charge,-3.229614734649658,3.182300090789795
XGBoost-biophysical,1,cdr3_charge,1.3013088703155518,-1.9972000122070312
XGBoost-biophysical,1,cdr3_charge,1.130810260772705,0.0020000000949949
XGBoost-biophysical,1,cdr3_charge,-3.5047688484191895,4.000500202178955
XGBoost-biophysical,1,cdr3_charge,1.1027748584747314,0.0015999999595806
XGBoost-biophysical,1,cdr3_charge,0.8672877550125122,1.0914000272750854
XGBoost-biophysical,1,cdr3_charge,-0.4034238159656524,2.000200033187866
XGBoost-biophysical,1,cdr3_charge,1.225337028503418,-0.9980000257492064
XGBoost-biophysical,1,cdr3_charge,-3.571164608001709,5.000800132751465
XGBoost-biophysical,1,cdr3_charge,1.1133466958999634,0.0007999999797903
XGBoost-biophysical,1,cdr3_charge,1.3791879415512085,-0.9983999729156494
XGBoost-biophysical,1,cdr3_charge,1.2853693962097168,-0.9975000023841858
XGBoost-biophysical,1,cdr3_charge,1.2583253383636477,-0.9980000257492064
XGBoost-biophysical,1,cdr3_charge,0.8836237788200378,1.0008000135421753
XGBoost-biophysical,1,cdr3_charge,-3.569126605987549,4.000500202178955
XGBoost-biophysical,1,cdr3_charge,1.3139556646347046,0.0015999999595806
XGBoost-biophysical,1,cdr3_charge,-0.861943244934082,2.0007998943328857
XGBoost-biophysical,1,cdr3_charge,-1.4105753898620603,2.091399908065796
XGBoost-biophysical,1,cdr3_charge,-3.381354570388794,4.000199794769287
XGBoost-biophysical,1,cdr3_charge,-3.5075840950012207,4.000500202178955
XGBoost-biophysical,1,cdr3_charge,1.4989615678787231,-2.9964001178741455
XGBoost-biophysical,1,cdr3_charge,1.169939041137695,0.0027999999001622
